time,ENV.temperature,ENV.pressure,CONC.SOA1,CONC.SOA2,CONC.M,CONC.O3,CONC.a-pinene
2806.0,298.15,101325.0,8.756774444611822e-11,8.000921633972525e-12,0.0,1.992412081679292e-05,4.120816792811865e-09
2807.0,298.15,101325.0,8.747530840581912e-11,7.992476294229996e-12,0.0,1.9924116468019905e-05,4.116468019797572e-09
2808.0,298.15,101325.0,8.738296998615357e-11,7.984039872690128e-12,0.0,1.9924112123837166e-05,4.112123837069837e-09
2809.0,298.15,101325.0,8.729072908392928e-11,7.975612359927444e-12,0.0,1.9924107784239878e-05,4.107784239781449e-09
2810.0,298.15,101325.0,8.719858559606326e-11,7.967193746526454e-12,0.0,1.992410344922318e-05,4.103449223090318e-09
2811.0,298.15,101325.0,8.710653941958157e-11,7.958784023081628e-12,0.0,1.9924099118782248e-05,4.0991187821594734e-09
2812.0,298.15,101325.0,8.701459045161937e-11,7.9503831801974e-12,0.0,1.992409479291224e-05,4.094792912157058e-09
2813.0,298.15,101325.0,8.692273858942087e-11,7.94199120848815e-12,0.0,1.9924090471608342e-05,4.090471608256317e-09
2814.0,298.15,101325.0,8.683098373033895e-11,7.93360809857819e-12,0.0,1.992408615486572e-05,4.0861548656355994e-09
2815.0,298.15,101325.0,8.673932577183533e-11,7.925233841101758e-12,0.0,1.9924081842679573e-05,4.0818426794783505e-09
2816.0,298.15,101325.0,8.664776461148025e-11,7.916868426703004e-12,0.0,1.9924077535045056e-05,4.077535044973106e-09
2817.0,298.15,101325.0,8.655630014695236e-11,7.908511846035994e-12,0.0,1.9924073231957402e-05,4.0732319573134824e-09
2818.0,298.15,101325.0,8.646493227603877e-11,7.900164089764673e-12,0.0,1.9924068933411782e-05,4.068933411698178e-09
2819.0,298.15,101325.0,8.637366089663482e-11,7.891825148562888e-12,0.0,1.9924064639403406e-05,4.064639403330968e-09
2820.0,298.15,101325.0,8.628248590674394e-11,7.883495013114344e-12,0.0,1.9924060349927496e-05,4.060349927420694e-09
2821.0,298.15,101325.0,8.61914072044776e-11,7.875173674112603e-12,0.0,1.9924056064979256e-05,4.056064979181264e-09
2822.0,298.15,101325.0,8.61004246880552e-11,7.866861122261098e-12,0.0,1.99240517845539e-05,4.0517845538316375e-09
2823.0,298.15,101325.0,8.600953825580382e-11,7.858557348273086e-12,0.0,1.9924047508646673e-05,4.047508646595827e-09
2824.0,298.15,101325.0,8.591874780615829e-11,7.850262342871671e-12,0.0,1.992404323725278e-05,4.043237252702902e-09
2825.0,298.15,101325.0,8.582805323766103e-11,7.841976096789758e-12,0.0,1.992403897036747e-05,4.038970367386967e-09
2826.0,298.15,101325.0,8.573745444896184e-11,7.83369860077008e-12,0.0,1.9924034707985978e-05,4.034707985887163e-09
2827.0,298.15,101325.0,8.564695133881782e-11,7.82542984556516e-12,0.0,1.992403045010353e-05,4.03045010344766e-09
2828.0,298.15,101325.0,8.555654380609335e-11,7.817169821937316e-12,0.0,1.9924026196715405e-05,4.02619671531766e-09
2829.0,298.15,101325.0,8.546623174975994e-11,7.808918520658636e-12,0.0,1.992402194781685e-05,4.0219478167513854e-09
2830.0,298.15,101325.0,8.537601506889594e-11,7.80067593251099e-12,0.0,1.9924017703403113e-05,4.017703403008068e-09
2831.0,298.15,101325.0,8.528589366268672e-11,7.792442048285994e-12,0.0,1.9924013463469452e-05,4.0134634693519555e-09
2832.0,298.15,101325.0,8.519586743042434e-11,7.784216858785013e-12,0.0,1.992400922801115e-05,4.009228011052296e-09
2833.0,298.15,101325.0,8.51059362715075e-11,7.776000354819152e-12,0.0,1.9924004997023487e-05,4.00499702338334e-09
2834.0,298.15,101325.0,8.501610008544145e-11,7.767792527209253e-12,0.0,1.9924000770501736e-05,4.000770501624329e-09
2835.0,298.15,101325.0,8.492635877183784e-11,7.759593366785862e-12,0.0,1.992399654844117e-05,3.996548441059502e-09
2836.0,298.15,101325.0,8.483671223041464e-11,7.751402864389226e-12,0.0,1.9923992330837085e-05,3.992330836978067e-09
2837.0,298.15,101325.0,8.474716036099605e-11,7.743221010869304e-12,0.0,1.9923988117684787e-05,3.98811768467422e-09
2838.0,298.15,101325.0,8.465770306351227e-11,7.735047797085733e-12,0.0,1.992398390897957e-05,3.983908979447133e-09
2839.0,298.15,101325.0,8.456834023799952e-11,7.72688321390782e-12,0.0,1.992397970471672e-05,3.979704716600938e-09
2840.0,298.15,101325.0,8.447907178459985e-11,7.718727252214549e-12,0.0,1.9923975504891562e-05,3.9755048914447345e-09
2841.0,298.15,101325.0,8.438989760356106e-11,7.710579902894554e-12,0.0,1.9923971309499417e-05,3.971309499292577e-09
2842.0,298.15,101325.0,8.430081759523659e-11,7.702441156846109e-12,0.0,1.992396711853558e-05,3.967118535463473e-09
2843.0,298.15,101325.0,8.421183166008536e-11,7.69431100497713e-12,0.0,1.9923962931995397e-05,3.962931995281375e-09
2844.0,298.15,101325.0,8.412293969867173e-11,7.686189438205151e-12,0.0,1.992395874987419e-05,3.958749874075179e-09
2845.0,298.15,101325.0,8.403414161166536e-11,7.678076447457328e-12,0.0,1.9923954572167295e-05,3.954572167178718e-09
2846.0,298.15,101325.0,8.394543729984107e-11,7.669972023670409e-12,0.0,1.9923950398870055e-05,3.950398869930753e-09
2847.0,298.15,101325.0,8.385682666407878e-11,7.661876157790744e-12,0.0,1.9923946229977797e-05,3.946229977674969e-09
2848.0,298.15,101325.0,8.376830960536326e-11,7.653788840774264e-12,0.0,1.992394206548588e-05,3.942065485759985e-09
2849.0,298.15,101325.0,8.367988602478424e-11,7.645710063586476e-12,0.0,1.992393790538966e-05,3.9379053895393225e-09
2850.0,298.15,101325.0,8.359155582353619e-11,7.63763981720245e-12,0.0,1.9923933749684502e-05,3.933749684371413e-09
2851.0,298.15,101325.0,8.35033189029181e-11,7.629578092606801e-12,0.0,1.9923929598365755e-05,3.929598365619598e-09
2852.0,298.15,101325.0,8.341517516433356e-11,7.621524880793693e-12,0.0,1.9923925451428783e-05,3.925451428652118e-09
2853.0,298.15,101325.0,8.332712450929051e-11,7.613480172766824e-12,0.0,1.992392130886897e-05,3.92130886884211e-09
2854.0,298.15,101325.0,8.323916683940125e-11,7.605443959539415e-12,0.0,1.9923917170681697e-05,3.917170681567595e-09
2855.0,298.15,101325.0,8.315130205638221e-11,7.597416232134196e-12,0.0,1.9923913036862335e-05,3.913036862211482e-09
2856.0,298.15,101325.0,8.306353006205387e-11,7.5893969815834e-12,0.0,1.992390890740628e-05,3.908907406161561e-09
2857.0,298.15,101325.0,8.297585075834067e-11,7.58138619892875e-12,0.0,1.9923904782308925e-05,3.9047823088104894e-09
2858.0,298.15,101325.0,8.28882640472709e-11,7.573383875221457e-12,0.0,1.9923900661565672e-05,3.900661565555804e-09
2859.0,298.15,101325.0,8.280076983097667e-11,7.565390001522197e-12,0.0,1.9923896545171913e-05,3.896545171799893e-09
2860.0,298.15,101325.0,8.271336801169363e-11,7.55740456890112e-12,0.0,1.9923892433123066e-05,3.8924331229500104e-09
2861.0,298.15,101325.0,8.262605849176092e-11,7.549427568437814e-12,0.0,1.9923888325414525e-05,3.888325414418262e-09
2862.0,298.15,101325.0,8.253884117362117e-11,7.541458991221316e-12,0.0,1.992388422204173e-05,3.8842220416216066e-09
2863.0,298.15,101325.0,8.245171595982028e-11,7.533498828350093e-12,0.0,1.9923880123000083e-05,3.880122999981838e-09
2864.0,298.15,101325.0,8.236468275300729e-11,7.525547070932032e-12,0.0,1.9923876028285024e-05,3.8760282849255906e-09
2865.0,298.15,101325.0,8.227774145593439e-11,7.517603710084445e-12,0.0,1.9923871937891988e-05,3.871937891884335e-09
2866.0,298.15,101325.0,8.219089197145666e-11,7.509668736934027e-12,0.0,1.99238678518164e-05,3.867851816294365e-09
2867.0,298.15,101325.0,8.210413420253212e-11,7.501742142616877e-12,0.0,1.99238637700537e-05,3.8637700535968015e-09
2868.0,298.15,101325.0,8.201746805222147e-11,7.493823918278467e-12,0.0,1.9923859692599337e-05,3.859692599237583e-09
2869.0,298.15,101325.0,8.193089342368808e-11,7.485914055073651e-12,0.0,1.9923855619448768e-05,3.855619448667453e-09
2870.0,298.15,101325.0,8.184441022019782e-11,7.47801254416664e-12,0.0,1.9923851550597447e-05,3.8515505973419694e-09
2871.0,298.15,101325.0,8.175801834511905e-11,7.470119376731001e-12,0.0,1.9923847486040823e-05,3.847486040721492e-09
2872.0,298.15,101325.0,8.16717177019224e-11,7.462234543949633e-12,0.0,1.992384342577437e-05,3.843425774271175e-09
2873.0,298.15,101325.0,8.15855081941807e-11,7.45435803701478e-12,0.0,1.9923839369793555e-05,3.8393697934609645e-09
2874.0,298.15,101325.0,8.14993897255689e-11,7.44648984712799e-12,0.0,1.9923835318093858e-05,3.835318093765597e-09
2875.0,298.15,101325.0,8.141336219986385e-11,7.438629965500148e-12,0.0,1.9923831270670756e-05,3.83127067066459e-09
2876.0,298.15,101325.0,8.132742552094448e-11,7.430778383351427e-12,0.0,1.9923827227519736e-05,3.827227519642235e-09
2877.0,298.15,101325.0,8.124157959279125e-11,7.422935091911296e-12,0.0,1.992382318863628e-05,3.823188636187597e-09
2878.0,298.15,101325.0,8.115582431948643e-11,7.415100082418506e-12,0.0,1.992381915401588e-05,3.819154015794509e-09
2879.0,298.15,101325.0,8.107015960521378e-11,7.407273346121072e-12,0.0,1.9923815123654056e-05,3.815123653961568e-09
2880.0,298.15,101325.0,8.098458535425857e-11,7.39945487427629e-12,0.0,1.9923811097546273e-05,3.811097546192118e-09
2881.0,298.15,101325.0,8.089910147100736e-11,7.391644658150696e-12,0.0,1.992380707568807e-05,3.807075687994263e-09
2882.0,298.15,101325.0,8.081370785994795e-11,7.383842689020075e-12,0.0,1.9923803058074953e-05,3.8030580748808555e-09
2883.0,298.15,101325.0,8.072840442566921e-11,7.376048958169444e-12,0.0,1.9923799044702443e-05,3.799044702369486e-09
2884.0,298.15,101325.0,8.064319107286123e-11,7.368263456893043e-12,0.0,1.992379503556606e-05,3.795035565982479e-09
2885.0,298.15,101325.0,8.055806770631471e-11,7.360486176494327e-12,0.0,1.9923791030661328e-05,3.791030661246892e-09
2886.0,298.15,101325.0,8.04730342309214e-11,7.352717108285954e-12,0.0,1.992378702998377e-05,3.787029983694513e-09
2887.0,298.15,101325.0,8.038809055167361e-11,7.344956243589785e-12,0.0,1.9923783033528943e-05,3.78303352886185e-09
2888.0,298.15,101325.0,8.030323657366429e-11,7.33720357373685e-12,0.0,1.992377904129237e-05,3.779041292290121e-09
2889.0,298.15,101325.0,8.021847220208682e-11,7.329459090067365e-12,0.0,1.992377505326961e-05,3.775053269525267e-09
2890.0,298.15,101325.0,8.013379734223503e-11,7.321722783930706e-12,0.0,1.9923771069456198e-05,3.771069456117929e-09
2891.0,298.15,101325.0,8.004921189950295e-11,7.31399464668541e-12,0.0,1.9923767089847706e-05,3.7670898476234485e-09
2892.0,298.15,101325.0,7.996471577938483e-11,7.306274669699162e-12,0.0,1.992376311443968e-05,3.7631144396018645e-09
2893.0,298.15,101325.0,7.988030888747492e-11,7.298562844348774e-12,0.0,1.992375914322769e-05,3.7591432276179105e-09
2894.0,298.15,101325.0,7.979599112946743e-11,7.290859162020186e-12,0.0,1.9923755176207303e-05,3.755176207241006e-09
2895.0,298.15,101325.0,7.971176241115645e-11,7.283163614108459e-12,0.0,1.992375121337411e-05,3.751213374045247e-09
2896.0,298.15,101325.0,7.962762263843583e-11,7.2754761920177594e-12,0.0,1.9923747254723684e-05,3.747254723609414e-09
2897.0,298.15,101325.0,7.954357171729893e-11,7.26779688716135e-12,0.0,1.9923743300251592e-05,3.743300251516955e-09
2898.0,298.15,101325.0,7.945960955383869e-11,7.2601256909615825e-12,0.0,1.992373934995344e-05,3.7393499533559846e-09
2899.0,298.15,101325.0,7.93757360542475e-11,7.252462594849886e-12,0.0,1.99237354038248e-05,3.735403824719279e-09
2900.0,298.15,101325.0,7.929195112481708e-11,7.244807590266761e-12,0.0,1.9923731461861284e-05,3.7314618612042785e-09
2901.0,298.15,101325.0,7.92082546719383e-11,7.23716066866176e-12,0.0,1.992372752405849e-05,3.727524058413066e-09
2902.0,298.15,101325.0,7.912464660210118e-11,7.229521821493488e-12,0.0,1.992372359041203e-05,3.723590411952377e-09
2903.0,298.15,101325.0,7.904112682189464e-11,7.221891040229594e-12,0.0,1.9923719660917517e-05,3.7196609174335852e-09
2904.0,298.15,101325.0,7.895769523800663e-11,7.2142683163467485e-12,0.0,1.9923715735570555e-05,3.7157355704727057e-09
2905.0,298.15,101325.0,7.88743517572238e-11,7.206653641330651e-12,0.0,1.992371181436677e-05,3.711814366690385e-09
2906.0,298.15,101325.0,7.87910962864315e-11,7.199047006676006e-12,0.0,1.9923707897301794e-05,3.707897301711897e-09
2907.0,298.15,101325.0,7.870792873261363e-11,7.19144840388652e-12,0.0,1.9923703984371254e-05,3.7039843711671354e-09
2908.0,298.15,101325.0,7.862484900285265e-11,7.183857824474894e-12,0.0,1.9923700075570772e-05,3.700075570690619e-09
2909.0,298.15,101325.0,7.854185700432928e-11,7.176275259962806e-12,0.0,1.9923696170896005e-05,3.6961708959214714e-09
2910.0,298.15,101325.0,7.84589526443226e-11,7.1687007018809166e-12,0.0,1.9923692270342588e-05,3.6922703425034274e-09
2911.0,298.15,101325.0,7.837613583020976e-11,7.161134141768837e-12,0.0,1.9923688373906165e-05,3.688373906084826e-09
2912.0,298.15,101325.0,7.829340646946598e-11,7.153575571175137e-12,0.0,1.9923684481582395e-05,3.6844815823186026e-09
2913.0,298.15,101325.0,7.821076446966446e-11,7.146024981657336e-12,0.0,1.992368059336693e-05,3.680593366862288e-09
2914.0,298.15,101325.0,7.812820973847624e-11,7.138482364781881e-12,0.0,1.9923676709255444e-05,3.676709255378e-09
2915.0,298.15,101325.0,7.804574218367016e-11,7.130947712124141e-12,0.0,1.9923672829243596e-05,3.67282924353244e-09
2916.0,298.15,101325.0,7.796336171311258e-11,7.1234210152684125e-12,0.0,1.992366895332706e-05,3.668953326996889e-09
2917.0,298.15,101325.0,7.788106823476747e-11,7.115902265807889e-12,0.0,1.9923665081501515e-05,3.6650815014472e-09
2918.0,298.15,101325.0,7.779886165669623e-11,7.108391455344663e-12,0.0,1.992366121376262e-05,3.661213762563799e-09
2919.0,298.15,101325.0,7.771674188705757e-11,7.10088857548972e-12,0.0,1.992365735010609e-05,3.6573501060316737e-09
2920.0,298.15,101325.0,7.763470883410743e-11,7.093393617862909e-12,0.0,1.9923653490527593e-05,3.6534905275403694e-09
2921.0,298.15,101325.0,7.755276240619884e-11,7.085906574092962e-12,0.0,1.9923649635022838e-05,3.6496350227839896e-09
2922.0,298.15,101325.0,7.747090251178191e-11,7.078427435817459e-12,0.0,1.9923645783587513e-05,3.645783587461187e-09
2923.0,298.15,101325.0,7.738912905940364e-11,7.070956194682838e-12,0.0,1.9923641936217333e-05,3.641936217275156e-09
2924.0,298.15,101325.0,7.730744195770779e-11,7.06349284234437e-12,0.0,1.9923638092907992e-05,3.638092907933636e-09
2925.0,298.15,101325.0,7.722584111543493e-11,7.056037370466164e-12,0.0,1.9923634253655214e-05,3.634253655148898e-09
2926.0,298.15,101325.0,7.714432644142212e-11,7.048589770721148e-12,0.0,1.992363041845471e-05,3.6304184546377472e-09
2927.0,298.15,101325.0,7.706289784460302e-11,7.041150034791062e-12,0.0,1.9923626587302184e-05,3.6265873021215098e-09
2928.0,298.15,101325.0,7.698155523400761e-11,7.033718154366444e-12,0.0,1.9923622760193395e-05,3.622760193326037e-09
2929.0,298.15,101325.0,7.690029851876223e-11,7.026294121146631e-12,0.0,1.9923618937124052e-05,3.6189371239816946e-09
2930.0,298.15,101325.0,7.681912760808941e-11,7.0188779268397415e-12,0.0,1.992361511808989e-05,3.6151180898233603e-09
2931.0,298.15,101325.0,7.673804241130777e-11,7.0114695631626686e-12,0.0,1.9923611303086654e-05,3.6113030865904182e-09
2932.0,298.15,101325.0,7.665704283783193e-11,7.004069021841073e-12,0.0,1.992360749211009e-05,3.607492110026753e-09
2933.0,298.15,101325.0,7.657612879717234e-11,6.99667629460937e-12,0.0,1.9923603685155944e-05,3.603685155880751e-09
2934.0,298.15,101325.0,7.64953001989353e-11,6.989291373210723e-12,0.0,1.9923599882219977e-05,3.5998822199052855e-09
2935.0,298.15,101325.0,7.641455695282281e-11,6.9819142493970295e-12,0.0,1.992359608329793e-05,3.5960832978577197e-09
2936.0,298.15,101325.0,7.633389896863241e-11,6.97454491492892e-12,0.0,1.992359228838557e-05,3.5922883854999003e-09
2937.0,298.15,101325.0,7.625332615625712e-11,6.967183361575738e-12,0.0,1.992358849747866e-05,3.588497478598151e-09
2938.0,298.15,101325.0,7.617283842568536e-11,6.959829581115543e-12,0.0,1.9923584710572988e-05,3.5847105729232687e-09
2939.0,298.15,101325.0,7.609243568700092e-11,6.952483565335091e-12,0.0,1.992358092766432e-05,3.5809276642505225e-09
2940.0,298.15,101325.0,7.60121178503826e-11,6.945145306029831e-12,0.0,1.9923577148748432e-05,3.577148748359638e-09
2941.0,298.15,101325.0,7.593188482610431e-11,6.93781479500389e-12,0.0,1.9923573373821108e-05,3.57337382103481e-09
2942.0,298.15,101325.0,7.585173652453509e-11,6.930492024070078e-12,0.0,1.992356960287814e-05,3.5696028780646784e-09
2943.0,298.15,101325.0,7.57716728561387e-11,6.923176985049856e-12,0.0,1.992356583591532e-05,3.565835915242337e-09
2944.0,298.15,101325.0,7.569169373147377e-11,6.915869669773346e-12,0.0,1.9923562072928455e-05,3.562072928365327e-09
2945.0,298.15,101325.0,7.561179906119356e-11,6.9085700700793145e-12,0.0,1.992355831391333e-05,3.5583139132356242e-09
2946.0,298.15,101325.0,7.553198875604589e-11,6.901278177815168e-12,0.0,1.9923554558865743e-05,3.5545588656596467e-09
2947.0,298.15,101325.0,7.545226272687312e-11,6.893993984836934e-12,0.0,1.992355080778153e-05,3.550807781448237e-09
2948.0,298.15,101325.0,7.537262088461194e-11,6.886717483009257e-12,0.0,1.9923547060656495e-05,3.5470606564166693e-09
2949.0,298.15,101325.0,7.529306314029332e-11,6.8794486642053946e-12,0.0,1.992354331748647e-05,3.543317486384637e-09
2950.0,298.15,101325.0,7.521358940504234e-11,6.872187520307203e-12,0.0,1.992353957826727e-05,3.5395782671762492e-09
2951.0,298.15,101325.0,7.513419959007829e-11,6.864934043205127e-12,0.0,1.9923535842994723e-05,3.5358429946200295e-09
2952.0,298.15,101325.0,7.505489360671427e-11,6.8576882247981916e-12,0.0,1.992353211166465e-05,3.5321116645489082e-09
2953.0,298.15,101325.0,7.49756713663574e-11,6.850450056993998e-12,0.0,1.99235283842729e-05,3.5283842728002185e-09
2954.0,298.15,101325.0,7.489653278050855e-11,6.843219531708706e-12,0.0,1.992352466081532e-05,3.524660815215691e-09
2955.0,298.15,101325.0,7.481747776076218e-11,6.835996640867031e-12,0.0,1.9923520941287753e-05,3.5209412876414514e-09
2956.0,298.15,101325.0,7.473850621880635e-11,6.828781376402235e-12,0.0,1.9923517225686047e-05,3.5172256859280147e-09
2957.0,298.15,101325.0,7.465961806642272e-11,6.8215737302561166e-12,0.0,1.992351351400604e-05,3.5135140059302785e-09
2958.0,298.15,101325.0,7.458081321548613e-11,6.814373694378995e-12,0.0,1.9923509806243613e-05,3.5098062435075205e-09
2959.0,298.15,101325.0,7.450209157796488e-11,6.807181260729712e-12,0.0,1.9923506102394635e-05,3.506102394523394e-09
2960.0,298.15,101325.0,7.442345306592028e-11,6.799996421275619e-12,0.0,1.9923502402454957e-05,3.502402454845923e-09
2961.0,298.15,101325.0,7.434489759150687e-11,6.792819167992564e-12,0.0,1.9923498706420455e-05,3.498706420347497e-09
2962.0,298.15,101325.0,7.426642506697207e-11,6.7856494928648854e-12,0.0,1.9923495014287013e-05,3.495014286904864e-09
2963.0,298.15,101325.0,7.418803540465632e-11,6.778487387885405e-12,0.0,1.9923491326050512e-05,3.4913260503991326e-09
2964.0,298.15,101325.0,7.410972851699259e-11,6.7713328450554164e-12,0.0,1.9923487641706832e-05,3.487641706715762e-09
2965.0,298.15,101325.0,7.403150431650678e-11,6.764185856384679e-12,0.0,1.9923483961251857e-05,3.483961251744557e-09
2966.0,298.15,101325.0,7.395336271581725e-11,6.7570464138914035e-12,0.0,1.9923480284681494e-05,3.480284681379668e-09
2967.0,298.15,101325.0,7.387530362763493e-11,6.7499145096022446e-12,0.0,1.9923476611991632e-05,3.4766119915195813e-09
2968.0,298.15,101325.0,7.379732696476308e-11,6.7427901355522985e-12,0.0,1.9923472943178183e-05,3.472943178067119e-09
2969.0,298.15,101325.0,7.371943264009726e-11,6.735673283785089e-12,0.0,1.9923469278237044e-05,3.46927823692943e-09
2970.0,298.15,101325.0,7.36416205666252e-11,6.728563946352555e-12,0.0,1.992346561716413e-05,3.465617164017987e-09
2971.0,298.15,101325.0,7.356389065742676e-11,6.7214621153150474e-12,0.0,1.992346195995536e-05,3.4619599552485854e-09
2972.0,298.15,101325.0,7.348624282567381e-11,6.714367782741319e-12,0.0,1.9923458306606657e-05,3.4583066065413327e-09
2973.0,298.15,101325.0,7.340867698463009e-11,6.707280940708512e-12,0.0,1.9923454657113938e-05,3.45465711382065e-09
2974.0,298.15,101325.0,7.333119304765119e-11,6.70020158130215e-12,0.0,1.992345101147313e-05,3.4510114730152634e-09
2975.0,298.15,101325.0,7.325379092818439e-11,6.693129696616137e-12,0.0,1.9923447369680172e-05,3.447369680058198e-09
2976.0,298.15,101325.0,7.317647053976849e-11,6.686065278752741e-12,0.0,1.9923443731731e-05,3.4437317308867795e-09
2977.0,298.15,101325.0,7.309923179603394e-11,6.679008319822579e-12,0.0,1.9923440097621556e-05,3.440097621442625e-09
2978.0,298.15,101325.0,7.30220746107025e-11,6.6719588119446224e-12,0.0,1.992343646734779e-05,3.43646734767164e-09
2979.0,298.15,101325.0,7.29449988975873e-11,6.664916747246184e-12,0.0,1.992343284090564e-05,3.432840905524011e-09
2980.0,298.15,101325.0,7.286800457059265e-11,6.6578821178629014e-12,0.0,1.9923429218291062e-05,3.429218290954206e-09
2981.0,298.15,101325.0,7.279109154371404e-11,6.650854915938735e-12,0.0,1.992342559950003e-05,3.4255994999209675e-09
2982.0,298.15,101325.0,7.271425973103795e-11,6.6438351336259555e-12,0.0,1.9923421984528496e-05,3.4219845283873046e-09
2983.0,298.15,101325.0,7.263750904674174e-11,6.636822763085136e-12,0.0,1.992341837337244e-05,3.418373372320494e-09
2984.0,298.15,101325.0,7.25608394050937e-11,6.629817796485148e-12,0.0,1.992341476602782e-05,3.414766027692073e-09
2985.0,298.15,101325.0,7.248425072045282e-11,6.622820226003148e-12,0.0,1.99234111624906e-05,3.4111624904778355e-09
2986.0,298.15,101325.0,7.240774290726869e-11,6.615830043824567e-12,0.0,1.992340756275678e-05,3.407562756657826e-09
2987.0,298.15,101325.0,7.233131588008153e-11,6.608847242143107e-12,0.0,1.9923403966822344e-05,3.403966822216338e-09
2988.0,298.15,101325.0,7.22549695535219e-11,6.601871813160727e-12,0.0,1.992340037468327e-05,3.400374683141905e-09
2989.0,298.15,101325.0,7.217870384231082e-11,6.59490374908764e-12,0.0,1.9923396786335558e-05,3.396786335427302e-09
2990.0,298.15,101325.0,7.210251866125945e-11,6.587943042142298e-12,0.0,1.9923393201775205e-05,3.3932017750695353e-09
2991.0,298.15,101325.0,7.202641392526923e-11,6.580989684551388e-12,0.0,1.9923389620998207e-05,3.3896209980698423e-09
2992.0,298.15,101325.0,7.195038954933156e-11,6.574043668549817e-12,0.0,1.992338604400057e-05,3.3860440004336842e-09
2993.0,298.15,101325.0,7.187444544852785e-11,6.567104986380713e-12,0.0,1.9923382470778307e-05,3.382470778170743e-09
2994.0,298.15,101325.0,7.179858153802943e-11,6.560173630295412e-12,0.0,1.9923378901327433e-05,3.3789013272949154e-09
2995.0,298.15,101325.0,7.172279773309738e-11,6.553249592553442e-12,0.0,1.9923375335643962e-05,3.375335643824312e-09
2996.0,298.15,101325.0,7.16470939490824e-11,6.5463328654225245e-12,0.0,1.9923371773723916e-05,3.371773723781248e-09
2997.0,298.15,101325.0,7.157147010142489e-11,6.5394234411785614e-12,0.0,1.9923368215563324e-05,3.368215563192243e-09
2998.0,298.15,101325.0,7.149592610565459e-11,6.532521312105628e-12,0.0,1.9923364661158223e-05,3.364661158088013e-09
2999.0,298.15,101325.0,7.14204618773908e-11,6.525626470495959e-12,0.0,1.9923361110504643e-05,3.3611105045034677e-09
3000.0,298.15,101325.0,7.134507733234202e-11,6.51873890864995e-12,0.0,1.9923357563598615e-05,3.3575635984777085e-09
3001.0,298.15,101325.0,7.1269772386306e-11,6.51185861887614e-12,0.0,1.9923354020436195e-05,3.3540204360540187e-09
3002.0,298.15,101325.0,7.119454695516959e-11,6.504985593491205e-12,0.0,1.9923350481013422e-05,3.3504810132798633e-09
3003.0,298.15,101325.0,7.111940095490867e-11,6.4981198248199506e-12,0.0,1.9923346945326342e-05,3.3469453262068835e-09
3004.0,298.15,101325.0,7.104433430158805e-11,6.4912613051952996e-12,0.0,1.9923343413371022e-05,3.34341337089089e-09
3005.0,298.15,101325.0,7.096934691136128e-11,6.484410026958292e-12,0.0,1.992333988514352e-05,3.3398851433918636e-09
3006.0,298.15,101325.0,7.089443870047076e-11,6.477565982458069e-12,0.0,1.9923336360639905e-05,3.3363606397739466e-09
3007.0,298.15,101325.0,7.081960958524751e-11,6.470729164051861e-12,0.0,1.9923332839856237e-05,3.332839856105438e-09
3008.0,298.15,101325.0,7.074485948211104e-11,6.463899564104994e-12,0.0,1.992332932278859e-05,3.329322788458793e-09
3009.0,298.15,101325.0,7.067018830756938e-11,6.457077174990864e-12,0.0,1.9923325809433037e-05,3.3258094329106156e-09
3010.0,298.15,101325.0,7.059559597821887e-11,6.450261989090938e-12,0.0,1.9923322299785675e-05,3.3222997855416525e-09
3011.0,298.15,101325.0,7.052108241074413e-11,6.443453998794743e-12,0.0,1.992331879384257e-05,3.318793842436796e-09
3012.0,298.15,101325.0,7.0446647521918e-11,6.43665319649986e-12,0.0,1.9923315291599827e-05,3.31529159968507e-09
3013.0,298.15,101325.0,7.037229122860126e-11,6.429859574611911e-12,0.0,1.992331179305352e-05,3.3117930533796324e-09
3014.0,298.15,101325.0,7.029801344774285e-11,6.423073125544551e-12,0.0,1.9923308298199756e-05,3.308298199617771e-09
3015.0,298.15,101325.0,7.022381409637953e-11,6.416293841719464e-12,0.0,1.9923304807034642e-05,3.304807034500892e-09
3016.0,298.15,101325.0,7.014969309163583e-11,6.409521715566351e-12,0.0,1.9923301319554278e-05,3.3013195541345248e-09
3017.0,298.15,101325.0,7.007565035072391e-11,6.402756739522921e-12,0.0,1.9923297835754776e-05,3.2978357546283094e-09
3018.0,298.15,101325.0,7.000168579094373e-11,6.395998906034881e-12,0.0,1.9923294355632238e-05,3.2943556320959983e-09
3019.0,298.15,101325.0,6.992779932968266e-11,6.389248207555937e-12,0.0,1.9923290879182807e-05,3.2908791826554493e-09
3020.0,298.15,101325.0,6.985399088441545e-11,6.382504636547773e-12,0.0,1.992328740640258e-05,3.287406402428623e-09
3021.0,298.15,101325.0,6.978026037270432e-11,6.3757681854800485e-12,0.0,1.992328393728769e-05,3.2839372875415765e-09
3022.0,298.15,101325.0,6.970660771219854e-11,6.369038846830394e-12,0.0,1.9923280471834263e-05,3.2804718341244586e-09
3023.0,298.15,101325.0,6.963303282063475e-11,6.362316613084391e-12,0.0,1.9923277010038445e-05,3.277010038311507e-09
3024.0,298.15,101325.0,6.95595356158365e-11,6.355601476735578e-12,0.0,1.992327355189637e-05,3.273551896241043e-09
3025.0,298.15,101325.0,6.948611601571429e-11,6.348893430285431e-12,0.0,1.9923270097404185e-05,3.270097404055468e-09
